keyword,label
girls cool you,38059
s job,38061
s job,38061
job ?,38061
what ?,38061
what ?,38061
s ? what,38061
? what,38062
what winner,38062
winner you,38062
you winner what,38062
award ?,38062
you winner,38062
music listen you,38065
music what do,38065
music do listen,38065
music what,38065
what listen,38065
music listen,38065
like country,38066
music like,38066
music country like,38066
country like,38066
like country music,38066
music like,38066
daniels fave,38068
named daniels my,38068
named daniels,38068
charlie fave,38068
charlie my,38068
named my,38068
? going it,38069
how ?,38069
it ?,38069
how ? it,38069
? it,38069
going it ?,38069
it going how,38071
how ? you,38071
you it how,38071
? how,38071
? how,38071
? how,38071
done  ,38072
mile it walk,38072
my got,38072
my got,38072
got  ,38072
done mile,38072
also my now,38073
now guess,38073
dogs now,38073
guess dogs my,38073
also father now,38073
try guess also,38073
🙈 understand i,38077
understand 🙈,38077
you 🙈,38077
understand i you,38077
understand i,38077
i 🙈,38077
? how hi,38078
hi ? you,38078
? how you,38078
how hi,38078
you ?,38078
? you hi,38078
i how great,38080
m 😃 i,38080
? great how,38080
i how m,38080
great i you,38080
i 😃,38080
i like,38083
sing like,38083
like sing i,38083
like sing,38083
i like,38083
music sing,38083
you genre,38084
music like genre,38084
which like do,38084
you do like,38084
music do,38084
do you music,38084
you ?,38088
🙂 ?,38088
🙂 ? what,38088
what ?,38088
what 🙂 you,38088
? what you,38088
i it like,38089
too it,38089
i it,38089
it too,38089
it too i,38089
like it,38089
not sing,38090
like i do,38090
i do i,38090
not i job,38090
sing not i,38090
job i,38090
movie what,38091
movie ?,38091
favorite ? what,38091
movie favorite,38091
what movie,38091
movie favorite,38091
you something,38094
fan something you,38094
fan you ?,38094
? something,38094
fan something ?,38094
you ?,38094
sure i i,38095
like i,38095
do i sure,38095
do sure,38095
i sure i,38095
not music sure,38095
like you,38096
like sports ?,38096
? do,38096
do ?,38096
? you,38096
do like ?,38096
like i music,38097
i i,38097
music i i,38097
music i,38097
i sports,38097
music like,38097
college no,38099
graduated no college,38099
graduated no,38099
college i graduated,38099
no graduated,38099
college no,38099
do ? sing,38100
do you ?,38100
you do,38100
sing do,38100
sing you ?,38100
sing do,38100
i yeah,38104
like yeah sing,38104
sing music,38104
i sing,38104
music i,38104
like sing,38104
food what,38105
favorite ?,38105
food favorite,38105
food favorite,38105
? what,38105
what food favorite,38105
chicken like fried,38107
cheese i,38107
chicken i,38107
fried like cheese,38107
i chicken cheese,38107
like i,38107
what color,38108
color ?,38108
color what,38108
what favorite,38108
what ?,38108
what color,38108
pink color i,38110
pink like,38110
😀 what pink,38110
i yours,38110
what like,38110
like ?,38110
too i blue,38112
too i like,38112
i blue too,38112
😁 blue i,38112
blue 😁,38112
like too i,38112
celebrity you,38116
? ever,38116
ever ? met,38116
ever celebrity,38116
met ? ever,38116
celebrity met,38116
i my home,38117
i home,38117
job no,38117
my job no,38117
i job no,38117
job i,38117
going how ?,38118
hi it ?,38118
it hi,38118
? going hi,38118
going how,38118
hi going,38118
see might,38121
do sleep,38121
do see,38121
sleep see,38121
me good,38121
might me do,38121
😔 you how,38124
how 😔 okay,38124
how okay,38124
tall how,38124
you how 😔,38124
how tall,38124
can question ask,38126
ask question,38126
another excuse question,38126
can you excuse,38126
you me ask,38126
ask you,38126
speak ?,38130
you speak do,38130
? speak do,38130
speak it ?,38130
it ?,38130
you speak ?,38130
nt understand do,38131
i do,38131
you i understand,38131
understand you,38131
understand do nt,38131
you i,38131
do fiction you,38132
? you like,38132
like fiction,38132
do you pulp,38132
fiction ? like,38132
do pulp fiction,38132
love fiction i,38133
guy i,38133
love know,38133
know i,38133
fiction i guy,38133
guy i i,38133
time 🕕,38135
hard like 🕕,38135
time telling,38135
like hard parents,38135
hard like,38135
telling gay,38135
coming it ?,38136
out coming,38136
? coming out,38136
out ?,38136
it ? coming,38136
? it coming,38136
think would i,38137
think like lot,38137
like think lot,38137
they think,38137
would they,38137
i would they,38137
you hard time,38139
hard time,38139
time hard you,38139
time you,38139
tell you,38139
tell hard time,38139
told my,38140
yet i,38140
told my yet,38140
yet i my,38140
my parents,38140
yet parents,38140
russia 🉑 food,38142
do i 🉑,38142
good i 🉑,38142
🉑 moscow,38142
food 🉑 lots,38142
do vegan,38142
miss you,38143
❤ you i,38143
miss ❤,38143
❤ miss,38143
you i ❤,38143
❤ miss you,38143
it huge my,38145
awesome huge,38145
huge cat my,38145
huge my,38145
my huge,38145
it my,38145
day going,38147
? day,38147
? going,38147
going day how,38147
how going day,38147
day ?,38147
me blood,38149
blood me facts,38149
blood me,38149
sight blood facts,38149
sight blood,38149
sight facts,38149
you living ?,38150
? what you,38150
what do ?,38150
do you,38150
living do do,38150
? do what,38150
work building,38151
i building office,38151
work office,38151
building office work,38151
i work,38151
i office building,38151
well  ,38152
my also,38152
cars well my,38152
supports cars,38152
also supports,38152
paid also supports,38152
what cars,38153
what like,38153
like cars you,38153
doh what,38153
like ?,38153
like what,38153
mustang my husband,38155
my would husband,38155
mustang husband,38155
say would,38155
would my husband,38155
my thought would,38155
wish   more,38160
it more wish,38160
though it paid,38160
i wish  ,38160
though it,38160
it  ,38160
working really i,38161
really i,38161
i like really,38161
i really,38161
like i,38161
working i,38161
try guess,38162
dye also my,38162
my also,38162
my dye guess,38162
dye i try,38162
i my dye,38162
every you,38164
hair months you,38164
hair every you,38164
three hair,38164
every funny you,38164
hair every,38164
i i like free,38166
ride ve free he i,38166
like when horses he time i free ha ve,38166
ha when i like he time i ve,38166
ride free ha,38166
i i ride ve ha,38166
em do,38168
where ride,38168
you em ?,38168
? do ride,38168
you ride,38168
do em where,38168
now colorado,38169
well now,38169
now right,38169
right i colorado,38169
colorado now,38169
i right colorado,38169
my denver condo,38170
denver my,38170
condo my rode,38170
i aspen,38170
denver i,38170
my i rode,38170
you 🙈,38172
understand i,38172
you 🙈,38172
🙈 understand,38172
you 🙈 i,38172
understand i,38172
?  ,38175
you hi  ,38175
how ? you,38175
you  ,38175
  ? hi,38175
  how,38175
you cool ?,38176
how i ?,38176
you how,38176
you i ?,38176
you how cool,38176
i you how,38176
i decide trying,38177
moment trying dinner,38177
decide trying moment,38177
what trying,38177
make what,38177
trying moment,38177
my vanila,38178
vanila cream,38178
vanila ice my,38178
cream my,38178
vanila cream,38178
my make cream,38178
that wow  ,38179
cool wow,38179
cool that,38179
that  ,38179
cool s,38179
  wow s,38179
grandpa cream get,38181
ice i,38181
grandpa get soops,38181
my grandpa ice,38181
get cream grandpa,38181
my soops i,38181
tonight what ?,38185
? you,38185
? what you,38185
tonight what,38185
? you,38185
what ? you,38185
tried like,38187
they cheat men,38187
men they,38187
cheat tried keep,38187
men i hence,38187
they hence,38187
you mean do,38188
you what,38188
? do,38188
? do,38188
you what,38188
you do,38188
sometimes ? i afternoon talk,38189
l i sleeping sometimes ok talk i m,38189
i ? l afternoon,38189
sometimes you talk sleeping when i how ? l,38189
l sleeping i when i you talk how ?,38189
i sleeping talk ? m l you when sometimes i,38189
cats i,38191
it i,38191
ok it two,38191
i two,38191
it cats,38191
cats ok,38191
you cats do,38192
? do,38192
cats you,38192
you do,38192
you ?,38192
you do cats,38192
what their,38193
? names,38193
names what,38193
names their,38193
their ?,38193
names what their,38193
them you do,38194
dress you halloween,38194
do halloween,38194
halloween you,38194
them dress,38194
dress them,38194
s my,38195
s my,38195
holiday favorite,38195
my s that,38195
s that my,38195
s holiday,38195
lupa their,38196
their names,38196
pupa their lupa,38196
names their pupa,38196
their names,38196
pupa lupa their,38196
white fawn,38197
white colored,38197
colored  ,38197
white one colored,38197
white one fawn,38197
one  ,38197
going how weekend,38198
weekend how ?,38198
how weekend ?,38198
weekend ?,38198
? going,38198
how going weekend,38198
else do ?,38201
what else ?,38201
? what you,38201
what else you,38201
? do,38201
do ?,38201
weed do,38206
you ?,38206
weed do,38206
you ? smoke,38206
smoke ? weed,38206
smoke you do,38206
heard it i,38207
i it heard,38207
legal i,38207
legal i,38207
heard legal it,38207
it heard,38207
  weed my,38208
i got,38208
english my,38208
got weed my,38208
degree  ,38208
i education weed,38208
? english,38209
do english,38209
like you,38209
like english you,38209
english like do,38209
like ?,38209
what you do,38212
? do what,38212
you do,38212
what you do,38212
you what,38212
? do do,38212
what ? you,38215
do you ?,38215
? do what,38215
do you,38215
what do ?,38215
do do,38215
collection doll things,38216
doll collection things,38216
victorian i doll,38216
i doll collection,38216
collection doll things,38216
i things doll,38216
i rather,38220
i cool read,38220
cool rather,38220
cool rather read,38220
i cool read,38220
rather i read,38220
like what do,38221
do like you,38221
like you ?,38221
? like you,38221
what do,38221
do what,38221
how you 👋,38223
you ? how,38223
? 👋 you,38223
how you,38223
how you,38223
👋 you ?,38223
i very it,38225
very not,38225
good it,38225
very i,38225
not very,38225
not good it,38225
not i what,38227
i not,38227
sure means not,38227
i sure what,38227
means i,38227
i sure means,38227
? hobbies you,38231
you hobbies ?,38231
? hobbies,38231
? you do,38231
you do,38231
hobbies ? you,38231
i yes,38232
yes alot hobbies,38232
hobbies yes,38232
hobbies yes i,38232
alot yes hobbies,38232
hobbies i yes,38232
i my,38233
park my,38233
bike my,38233
my i,38233
love my,38233
my i,38233
ask do it,38234
ask what do,38234
it do,38234
ask do,38234
i do,38234
nt what,38234
what means,38235
i what,38235
not sure means,38235
sure i not,38235
not what means,38235
not means i,38235
not i means,38238
sure what not,38238
means sure,38238
means sure i,38238
sure means what,38238
means what,38238
there you alive,38241
? there hey,38241
hey there ?,38241
hey you,38241
alive hey,38241
? hey,38241
make sad 😞,38243
make something,38243
say me,38243
😞 make sad,38243
me make,38243
sad say 😞,38243
it see,38245
it nice see,38245
see nice you,38245
you nice it,38245
see nice it,38245
you see,38245
day going ?,38246
day ?,38246
how ?,38246
how day,38246
how going,38246
? how day,38246
every like go,38247
every like,38247
day go,38247
i every,38247
i like day,38247
go like i,38247
gym i i,38249
’m gym i,38249
i used,38249
pregnant i i,38249
i now,38249
gym i,38249
i you,38252
i buddy,38252
buddy work i,38252
do work buddy,38252
buddy work work,38252
work ?,38252
i local cable,38254
college i,38254
cable local student,38254
cable local,38254
local waitress student,38254
cable i student,38254
? study you,38255
study what,38255
? what,38255
do ? study,38255
? you study,38255
what study,38255
i full,38257
time i full,38257
full student i,38257
i time,38257
student full time,38257
student i,38257
? anyone date,38258
date anyone,38258
date you ?,38258
you do,38258
you do ?,38258
anyone date ?,38258
girlfriend boyfriend,38260
? girlfriend you,38260
boyfriend ?,38260
ever girlfriend,38260
? you girlfriend,38260
? ever,38260
you know,38262
n’t it,38262
you it,38262
? n’t how,38262
do you,38262
? it,38262
i thing,38263
think i think,38263
good thing i,38263
say i i,38263
think say,38263
thing good say,38263
stay home,38267
work gym,38267
gym home i,38267
i i,38267
home i,38267
i mom,38267
you job,38268
told waitress,38268
you part,38268
job time you,38268
me time,38268
student you,38268
shop waitress local,38269
local waitress shop,38269
shop i,38269
local shop waitress,38269
local i,38269
waitress i food,38269
guy i,38271
good m not,38271
good i not,38271
guy m i,38271
i good guy,38271
guy m not,38271
talking you okay,38272
talking nice you,38272
nice talking okay,38272
you nice talking,38272
nice okay you,38272
nice you,38272
next forward,38276
i forward,38276
look forward,38276
meeting i,38276
meeting next,38276
meeting next,38276
doing you,38278
what doing you,38278
you ?,38278
what you doing,38278
? doing you,38278
hi what,38278
want go,38282
want i,38282
i want school,38282
want school,38282
school want go,38282
i go,38282
color what,38287
color hair,38287
color ? hair,38287
what ? hair,38287
color what,38287
color ?,38287
like watch i,38293
watch like,38293
like tv,38293
tv like i,38293
tv like,38293
watch like,38293
tv i i,38294
i like tv,38294
i pobox,38294
tv i,38294
i tv,38294
i i,38294
i watch,38296
watch like,38296
i watch,38296
tv like,38296
